schema_version,sample_id,source_relpath,camera_angle,captured_at_local,capture_date,session_id,sequence_no,split,label,defect_type,width,height,channels,source_sha256,quality_flags,notes
1.0,G03-260201-120053-692,G03-260201-120053-692.bmp,G03,2026-02-01T12:00:53,2026-02-01,G03_2026-02-01,692,train,normal,,1025,1281,1,e37fff47364010e4b8a9e4993f97d7f9bb90831770f4a73bc31f08ae2b09aaea,,
1.0,G03-260201-120059-693,G03-260201-120059-693.bmp,G03,2026-02-01T12:00:59,2026-02-01,G03_2026-02-01,693,train,normal,,1025,1281,1,210a40ebc78b70a7d0feeed621d6c9dbb7751f3fa4f25a78ca2f124bf9ac07be,,
1.0,G03-260201-120121-694,G03-260201-120121-694.bmp,G03,2026-02-01T12:01:21,2026-02-01,G03_2026-02-01,694,train,normal,,1025,1281,1,7602d33ee5c090fd8d3de75297f11e1cbf3beb47ed64b6ab30803d987935846f,,
1.0,G03-260201-120127-695,G03-260201-120127-695.bmp,G03,2026-02-01T12:01:27,2026-02-01,G03_2026-02-01,695,train,normal,,1025,1281,1,74f289207ea5b7a1cbace7878bed3dbadae347a21839dbe60cc4dae60f7d69e5,,
1.0,G03-260201-120152-696,G03-260201-120152-696.bmp,G03,2026-02-01T12:01:52,2026-02-01,G03_2026-02-01,696,train,normal,,1025,1281,1,aab1713681158d5542b9e8783c64c2d449bc0c1d501c6d91699ed763d626f717,,
1.0,G03-260201-120158-697,G03-260201-120158-697.bmp,G03,2026-02-01T12:01:58,2026-02-01,G03_2026-02-01,697,train,normal,,1025,1281,1,04f09ab5954ee9454cb1844c006b2664957c13596920ab45ed5b13e74b2be962,,
1.0,G03-260201-120220-698,G03-260201-120220-698.bmp,G03,2026-02-01T12:02:20,2026-02-01,G03_2026-02-01,698,train,normal,,1025,1281,1,4935b376b8fa0edfd872101d8d75a997d157af2fd6b8ba3cb6a51f65a9bd1c04,,
1.0,G03-260201-120226-699,G03-260201-120226-699.bmp,G03,2026-02-01T12:02:26,2026-02-01,G03_2026-02-01,699,train,normal,,1025,1281,1,4efbcca7a4332aef187c270f35ee6fd2a0df06f9ffa13996cc07e808c53cb7a7,,
1.0,G03-260201-120252-700,G03-260201-120252-700.bmp,G03,2026-02-01T12:02:52,2026-02-01,G03_2026-02-01,700,train,normal,,1025,1281,1,2e4357ff9d922f080a4ad1aab6e0a42b56942623cca4dde8757548df65322727,,
1.0,G03-260201-120258-701,G03-260201-120258-701.bmp,G03,2026-02-01T12:02:58,2026-02-01,G03_2026-02-01,701,train,normal,,1025,1281,1,1c6b7a23c02d62165e2eb8272597060d9fe3db8a93d3e4eb3f3deac7e5c39f9e,,
1.0,G03-260201-120321-702,G03-260201-120321-702.bmp,G03,2026-02-01T12:03:21,2026-02-01,G03_2026-02-01,702,train,normal,,1025,1281,1,a252a7f71182626db956ce469505f039de74ad4a0db1c2b43adcba36a9b54494,,
1.0,G03-260201-120327-703,G03-260201-120327-703.bmp,G03,2026-02-01T12:03:27,2026-02-01,G03_2026-02-01,703,train,normal,,1025,1281,1,45537070a15d6f817ab58dadaba5758b364dd3288995cbe3c42d7760e304c54f,,
1.0,G03-260201-120351-704,G03-260201-120351-704.bmp,G03,2026-02-01T12:03:51,2026-02-01,G03_2026-02-01,704,train,normal,,1025,1281,1,e10bc9bf086effe2050474de6dd33bd95b537a66e1d2d08a7f7f80e46b5f2a88,,
1.0,G03-260201-120357-705,G03-260201-120357-705.bmp,G03,2026-02-01T12:03:57,2026-02-01,G03_2026-02-01,705,train,normal,,1025,1281,1,c8a197a32175e7dd201b07c8ba5f2e8fa000b2171fc7899fdae4bd9293525861,,
1.0,G03-260201-120422-706,G03-260201-120422-706.bmp,G03,2026-02-01T12:04:22,2026-02-01,G03_2026-02-01,706,train,normal,,1025,1281,1,590e7a5afd4000f2c56181f1815645b96f76b3b6bd115f2dd5f702a0bf2daee1,,
1.0,G03-260201-120428-707,G03-260201-120428-707.bmp,G03,2026-02-01T12:04:28,2026-02-01,G03_2026-02-01,707,train,normal,,1025,1281,1,06a55a42ecc4d93234fe7079e8f156ebd80b1089837ca60012da7a0de54650ea,,
1.0,G03-260201-120452-708,G03-260201-120452-708.bmp,G03,2026-02-01T12:04:52,2026-02-01,G03_2026-02-01,708,train,normal,,1025,1281,1,a789eab296fa65cea77913f1d2eb60763e33e50e73ca7795de2caee6b27720a2,,
1.0,G03-260201-120458-709,G03-260201-120458-709.bmp,G03,2026-02-01T12:04:58,2026-02-01,G03_2026-02-01,709,train,normal,,1025,1281,1,50251c923b70dcbec3797653fd026bb55a9f8d4e157b7e81ac9940d935ae1ea5,,
1.0,G03-260201-120522-710,G03-260201-120522-710.bmp,G03,2026-02-01T12:05:22,2026-02-01,G03_2026-02-01,710,train,normal,,1025,1281,1,7f8fc39496e23d2829e903480e921c3263b9fed48f36ceca35b28a4413c99ede,,
1.0,G03-260201-120528-711,G03-260201-120528-711.bmp,G03,2026-02-01T12:05:28,2026-02-01,G03_2026-02-01,711,train,normal,,1025,1281,1,b537191186a05348c384936cda7e09adad75376dc339a19b80a7bf3f5d8e1097,,
1.0,G03-260201-120551-712,G03-260201-120551-712.bmp,G03,2026-02-01T12:05:51,2026-02-01,G03_2026-02-01,712,train,normal,,1025,1281,1,dc846f9263f4e53af919550fa6dfdc124da4681089a3f430f8afceb0c4bff379,,
1.0,G03-260201-120558-713,G03-260201-120558-713.bmp,G03,2026-02-01T12:05:58,2026-02-01,G03_2026-02-01,713,train,normal,,1025,1281,1,76af60ad4448dfbbf884c8c58aedad60dae975a5076baef1d1b5bb905c2e4a23,,
1.0,G03-260201-120623-714,G03-260201-120623-714.bmp,G03,2026-02-01T12:06:23,2026-02-01,G03_2026-02-01,714,train,normal,,1025,1281,1,42b0644dd9370b1aacffa18988ff5c2d17a10857669773c4a754e0d0f93a00ee,,
1.0,G03-260201-120629-715,G03-260201-120629-715.bmp,G03,2026-02-01T12:06:29,2026-02-01,G03_2026-02-01,715,train,normal,,1025,1281,1,e55fdef84f76d5385c4ef09361eeaf58b2c4e2b8ed927ef644c25b0501e10748,,
1.0,G03-260201-120652-716,G03-260201-120652-716.bmp,G03,2026-02-01T12:06:52,2026-02-01,G03_2026-02-01,716,train,normal,,1025,1281,1,b32e8f9c92d544903b7144545f9882b0bf0fcedbee2eeb2bb9098754ebad701e,,
1.0,G03-260201-120659-717,G03-260201-120659-717.bmp,G03,2026-02-01T12:06:59,2026-02-01,G03_2026-02-01,717,train,normal,,1025,1281,1,ebed8af6fcbd01d17d78fb5faccde2886761b4c1213028682677bbed83420304,,
1.0,G03-260201-120723-718,G03-260201-120723-718.bmp,G03,2026-02-01T12:07:23,2026-02-01,G03_2026-02-01,718,train,normal,,1025,1281,1,84c4d11da688e98272d6a61167f0af2f5be23381f6c55924a42eca73b2ca832b,,
1.0,G03-260201-120729-719,G03-260201-120729-719.bmp,G03,2026-02-01T12:07:29,2026-02-01,G03_2026-02-01,719,train,normal,,1025,1281,1,eccc83ad416376b207998c9b3bad042047abe85948fef5672535e791378c4744,,
1.0,G03-260201-120752-720,G03-260201-120752-720.bmp,G03,2026-02-01T12:07:52,2026-02-01,G03_2026-02-01,720,train,normal,,1025,1281,1,fd6ec7ae4ab9352d992e867ce14f313f9c5131c11090edd14c8b79932d623fe4,,
1.0,G03-260201-120759-721,G03-260201-120759-721.bmp,G03,2026-02-01T12:07:59,2026-02-01,G03_2026-02-01,721,train,normal,,1025,1281,1,dc95a66bf56c65d70899b454e6b03bd5cf2395954ed591458fe48644835e75c6,,
1.0,G03-260201-120823-722,G03-260201-120823-722.bmp,G03,2026-02-01T12:08:23,2026-02-01,G03_2026-02-01,722,train,normal,,1025,1281,1,1fddc4ba3be99748e845c7f3c29da942006947c16de95ecda36aae72348d9447,,
1.0,G03-260201-120829-723,G03-260201-120829-723.bmp,G03,2026-02-01T12:08:29,2026-02-01,G03_2026-02-01,723,train,normal,,1025,1281,1,fb9212e480251e9ecc81288d3c57140dfb2c115c5e03dc405dd25e3deb8ca9be,,
1.0,G03-260201-120852-724,G03-260201-120852-724.bmp,G03,2026-02-01T12:08:52,2026-02-01,G03_2026-02-01,724,train,normal,,1025,1281,1,f13798f94f85a514c621ca92ee3f8925d816484790e9d5b7bcfa9b4e15e25364,,
1.0,G03-260201-120859-725,G03-260201-120859-725.bmp,G03,2026-02-01T12:08:59,2026-02-01,G03_2026-02-01,725,train,normal,,1025,1281,1,7120e7ccfa12d7a292805fbb264848df07d38668819f0971b1070e292e71e03e,,
1.0,G03-260201-120922-726,G03-260201-120922-726.bmp,G03,2026-02-01T12:09:22,2026-02-01,G03_2026-02-01,726,train,normal,,1025,1281,1,80561326b3d80f6a6e10e646db6162691263055fd2b90ce597a85a7c2a8f736f,,
1.0,G03-260201-120930-727,G03-260201-120930-727.bmp,G03,2026-02-01T12:09:30,2026-02-01,G03_2026-02-01,727,train,normal,,1025,1281,1,908b7a48a7d9edaac1ea5247488a264d26ec382d836427a72dac367f6b6bc674,,
1.0,G03-260201-120954-728,G03-260201-120954-728.bmp,G03,2026-02-01T12:09:54,2026-02-01,G03_2026-02-01,728,train,normal,,1025,1281,1,9b259eb0dbb2dfe17108cbb8c7ad596ffd1d01e2adc3237717faf187eb86edb6,,
1.0,G03-260201-121000-729,G03-260201-121000-729.bmp,G03,2026-02-01T12:10:00,2026-02-01,G03_2026-02-01,729,train,normal,,1025,1281,1,31d4fdd4207388f1d37b0fa652461fedc4b0762d64d3e4c8df35f06a7bec87b5,,
1.0,G03-260201-121023-730,G03-260201-121023-730.bmp,G03,2026-02-01T12:10:23,2026-02-01,G03_2026-02-01,730,train,normal,,1025,1281,1,4d91f867d8a775fbaf1634bf68bdd815e0c4e815e29c58caf6a1522676e63d2e,,
1.0,G03-260201-121029-731,G03-260201-121029-731.bmp,G03,2026-02-01T12:10:29,2026-02-01,G03_2026-02-01,731,train,normal,,1025,1281,1,44133bf3bfdc6b128e804a2c0723e07dad99bfef233ac4605168ee219eda7e8b,,
1.0,G03-260201-121053-732,G03-260201-121053-732.bmp,G03,2026-02-01T12:10:53,2026-02-01,G03_2026-02-01,732,train,normal,,1025,1281,1,70db916f1a86d06b84e8371be2012098e5a939bab68001be2de817c59c341fdb,,
1.0,G03-260201-121059-733,G03-260201-121059-733.bmp,G03,2026-02-01T12:10:59,2026-02-01,G03_2026-02-01,733,train,normal,,1025,1281,1,268f04465aef01f17d2f3b3f486060d0fcefd4f967e3e9da2c078c24caf4329f,,
1.0,G03-260201-121122-734,G03-260201-121122-734.bmp,G03,2026-02-01T12:11:22,2026-02-01,G03_2026-02-01,734,train,normal,,1025,1281,1,e2b52dcc55c305beeeb18f8c30edb5b2de89785737b67c66a10d0878aed544ce,,
1.0,G03-260201-121129-735,G03-260201-121129-735.bmp,G03,2026-02-01T12:11:29,2026-02-01,G03_2026-02-01,735,train,normal,,1025,1281,1,5f134ec92c8d3297a92678357596858f08b3c5e481df583ec3c8bdc8a0b220b7,,
1.0,G03-260201-121153-736,G03-260201-121153-736.bmp,G03,2026-02-01T12:11:53,2026-02-01,G03_2026-02-01,736,train,normal,,1025,1281,1,744971eb45a9abae1b00403d8dda060c1545780b25a10fb47b44a97b1b879324,,
1.0,G03-260201-121200-737,G03-260201-121200-737.bmp,G03,2026-02-01T12:12:00,2026-02-01,G03_2026-02-01,737,train,normal,,1025,1281,1,681e6fd39b83a9757f7791dad3e069b8b163e0474a0e107517c179ceddfd2624,,
1.0,G03-260201-121225-738,G03-260201-121225-738.bmp,G03,2026-02-01T12:12:25,2026-02-01,G03_2026-02-01,738,train,normal,,1025,1281,1,eaafebcfae21803fe603674e0b5da2cef31b3c56e434e3509558176b36343b7c,,
1.0,G03-260201-121231-739,G03-260201-121231-739.bmp,G03,2026-02-01T12:12:31,2026-02-01,G03_2026-02-01,739,train,normal,,1025,1281,1,7459cd9cd16e4f5db76d11db9d0a92a042f2b65cf27e38afffaae099c73d72dd,,
1.0,G03-260201-121255-740,G03-260201-121255-740.bmp,G03,2026-02-01T12:12:55,2026-02-01,G03_2026-02-01,740,train,normal,,1025,1281,1,181a6b0e052d7033e9fd3878a69d8eabd152140074da37d831c1fd804393668f,,
1.0,G03-260201-121301-741,G03-260201-121301-741.bmp,G03,2026-02-01T12:13:01,2026-02-01,G03_2026-02-01,741,train,normal,,1025,1281,1,bb65c88ec34715a055e251e88f72221189040fe52a1d3d3f99ad2d4cac90e50b,,
1.0,G03-260201-121324-742,G03-260201-121324-742.bmp,G03,2026-02-01T12:13:24,2026-02-01,G03_2026-02-01,742,train,normal,,1025,1281,1,cad02c104a05e4b92b14e58757ab6a82b5f9d1970381233d348032960c8cdfad,,
1.0,G03-260201-121330-743,G03-260201-121330-743.bmp,G03,2026-02-01T12:13:30,2026-02-01,G03_2026-02-01,743,train,normal,,1025,1281,1,cbd43b569e8486732aeac5e26be8df1b48f55dd74309d148e1e7a3715dbe4fd3,,
1.0,G03-260201-121354-744,G03-260201-121354-744.bmp,G03,2026-02-01T12:13:54,2026-02-01,G03_2026-02-01,744,train,normal,,1025,1281,1,2c6f066fd5a5cec1b67f4d1b11e0f1f6affb8803f233081696d96b40d739c32d,,
1.0,G03-260201-121400-745,G03-260201-121400-745.bmp,G03,2026-02-01T12:14:00,2026-02-01,G03_2026-02-01,745,train,normal,,1025,1281,1,fd2a1eb75fc66a0745987f8c1def66d70b44c70325971323e77242e451524ba5,,
1.0,G03-260201-121425-746,G03-260201-121425-746.bmp,G03,2026-02-01T12:14:25,2026-02-01,G03_2026-02-01,746,train,normal,,1025,1281,1,a40dd8c78a4ee0a9d98e7b10e2a918037a3085b77541000b1289db18c6bedfed,,
1.0,G03-260201-121431-747,G03-260201-121431-747.bmp,G03,2026-02-01T12:14:31,2026-02-01,G03_2026-02-01,747,train,normal,,1025,1281,1,ae7047816c7fa5b8c5efad82edf5b98bce0b55a11c332219b7f557d201a8a23b,,
1.0,G03-260201-121454-748,G03-260201-121454-748.bmp,G03,2026-02-01T12:14:54,2026-02-01,G03_2026-02-01,748,train,normal,,1025,1281,1,c04b1df95ea7a5c67e318dc2df8cbf67e52641743150bd5c4b461d1e934086d6,,
1.0,G03-260201-121501-749,G03-260201-121501-749.bmp,G03,2026-02-01T12:15:01,2026-02-01,G03_2026-02-01,749,train,normal,,1025,1281,1,fdd972c2fd378ad01634f30f1b5880af75db42f8b2c22995a6e8f33161a85df0,,
1.0,G03-260201-121524-750,G03-260201-121524-750.bmp,G03,2026-02-01T12:15:24,2026-02-01,G03_2026-02-01,750,train,normal,,1025,1281,1,accd15c0b44c04ebfa62d80a2ea2d4cea0f3ba7468089d3b312745386bf578ba,,
1.0,G03-260201-121531-751,G03-260201-121531-751.bmp,G03,2026-02-01T12:15:31,2026-02-01,G03_2026-02-01,751,train,normal,,1025,1281,1,7fb0ce7c90be844f033571edde65f8c6d8fb435efd4da40d8b41b9d81ef3054e,,
1.0,G03-260201-121556-752,G03-260201-121556-752.bmp,G03,2026-02-01T12:15:56,2026-02-01,G03_2026-02-01,752,train,normal,,1025,1281,1,a9a5f67cc78111a390788fb50a00f5462fe0a6f55f2aee41a0e1219bc4aa7044,,
1.0,G03-260201-121602-753,G03-260201-121602-753.bmp,G03,2026-02-01T12:16:02,2026-02-01,G03_2026-02-01,753,train,normal,,1025,1281,1,ff06efc49a63509a2f41326f579ab3a078ff0c8e710621f04bbcb3b51d5ce1ca,,
1.0,G03-260201-121627-754,G03-260201-121627-754.bmp,G03,2026-02-01T12:16:27,2026-02-01,G03_2026-02-01,754,train,normal,,1025,1281,1,54de5d3c71b994e9cbe3f4b331dec75b59a1ebd01dfd8cdc803ee0c1e709fdad,,
1.0,G03-260201-121633-755,G03-260201-121633-755.bmp,G03,2026-02-01T12:16:33,2026-02-01,G03_2026-02-01,755,train,normal,,1025,1281,1,99548e8f73493e4321f17b7f385afcc9dbd7af4e4a1ba6c7414d8d18ff48e96a,,
1.0,G03-260201-121655-756,G03-260201-121655-756.bmp,G03,2026-02-01T12:16:55,2026-02-01,G03_2026-02-01,756,train,normal,,1025,1281,1,23e0972e1f1c76f0082ea2bfc9a5964d24a4d278adc8882d8266ede8c08cbf7e,,
1.0,G03-260201-121701-757,G03-260201-121701-757.bmp,G03,2026-02-01T12:17:01,2026-02-01,G03_2026-02-01,757,train,normal,,1025,1281,1,8f6c95fd86aa87af4a0decd130112bd2036aa33dfc4b277d6e0430792b22a0b7,,
1.0,G03-260201-121726-758,G03-260201-121726-758.bmp,G03,2026-02-01T12:17:26,2026-02-01,G03_2026-02-01,758,train,normal,,1025,1281,1,d7c89640181f88947489f356068270dd657fca5ced72611388c7baca38594cb2,,
1.0,G03-260201-121732-759,G03-260201-121732-759.bmp,G03,2026-02-01T12:17:32,2026-02-01,G03_2026-02-01,759,train,normal,,1025,1281,1,acb66d356faf9c0ec09fee7089e66df65ce12c4ac599eaf4333158c27800f5b9,,
1.0,G03-260201-121755-760,G03-260201-121755-760.bmp,G03,2026-02-01T12:17:55,2026-02-01,G03_2026-02-01,760,train,normal,,1025,1281,1,fa861373525fa713b2faf12b28e834ac6544a82bc239cf3d06da5824565180b0,,
1.0,G03-260201-121802-761,G03-260201-121802-761.bmp,G03,2026-02-01T12:18:02,2026-02-01,G03_2026-02-01,761,train,normal,,1025,1281,1,db6639185a80ebebf1820f26ad7715a544390f17349c048bd4ae6c6ec1ec4fe3,,
1.0,G03-260201-121823-762,G03-260201-121823-762.bmp,G03,2026-02-01T12:18:23,2026-02-01,G03_2026-02-01,762,train,normal,,1025,1281,1,2c9c948c2c62212dc451786e0f898502fce2c3c307fe543557f929b470695c84,,
1.0,G03-260201-121830-763,G03-260201-121830-763.bmp,G03,2026-02-01T12:18:30,2026-02-01,G03_2026-02-01,763,train,normal,,1025,1281,1,62a04994cbfa96bf87f7ec03c6a8b6ba2999650cc796bb4088469d26721f524a,,
1.0,G03-260201-121857-764,G03-260201-121857-764.bmp,G03,2026-02-01T12:18:57,2026-02-01,G03_2026-02-01,764,train,normal,,1025,1281,1,b62a47f6218e78edfbc3af9ff4a3d119b7b59f9faa11382173305b833c3ec01a,,
1.0,G03-260201-121903-765,G03-260201-121903-765.bmp,G03,2026-02-01T12:19:03,2026-02-01,G03_2026-02-01,765,train,normal,,1025,1281,1,561f9e2af6115a2d44f425eaab896cd90c6a59a9c7641a78aa6b56679b2dc52e,,
1.0,G03-260201-121926-766,G03-260201-121926-766.bmp,G03,2026-02-01T12:19:26,2026-02-01,G03_2026-02-01,766,train,normal,,1025,1281,1,566065094bc86e1645c4ace4c72580a5a0c6c5f9e2c9ef3857e2a1131a568a73,,
1.0,G03-260201-121932-767,G03-260201-121932-767.bmp,G03,2026-02-01T12:19:32,2026-02-01,G03_2026-02-01,767,train,normal,,1025,1281,1,ae35dffb16a9475ff5425eadd0138cf06430c9232b8363ca92a299cf987fa351,,
1.0,G03-260201-121956-768,G03-260201-121956-768.bmp,G03,2026-02-01T12:19:56,2026-02-01,G03_2026-02-01,768,train,normal,,1025,1281,1,e9288c9c52fcce9addfa1e28f2454449e88baa2a1ebed6811f8576a0c48402e8,,
1.0,G03-260201-122002-769,G03-260201-122002-769.bmp,G03,2026-02-01T12:20:02,2026-02-01,G03_2026-02-01,769,train,normal,,1025,1281,1,3621c5c282351373b20a4f22645be7940d770318bc1172bdcc3b4a20707175f5,,
1.0,G03-260201-122026-770,G03-260201-122026-770.bmp,G03,2026-02-01T12:20:26,2026-02-01,G03_2026-02-01,770,train,normal,,1025,1281,1,ab67a22c36e46e09e208a88c893f4bab21e0e2cd9e168b525f8a74a6713fedaa,,
1.0,G03-260201-122033-771,G03-260201-122033-771.bmp,G03,2026-02-01T12:20:33,2026-02-01,G03_2026-02-01,771,train,normal,,1025,1281,1,cfd750e58c1f118f6c405ccf8616f0f7f678a29f0cdf4bbd8356f7468a1a78c9,,
1.0,G03-260201-122051-772,G03-260201-122051-772.bmp,G03,2026-02-01T12:20:51,2026-02-01,G03_2026-02-01,772,train,normal,,1025,1281,1,762f3a73d10e3ebf61c9759dfc109bd4d53a0a0ebbdeff676c946932c91241f4,,
1.0,G03-260201-122131-773,G03-260201-122131-773.bmp,G03,2026-02-01T12:21:31,2026-02-01,G03_2026-02-01,773,train,normal,,1025,1281,1,85c994bf7f0c10baf2296ccc295c100a93ec5347d047d3d2147ecc01a35e5f35,,
1.0,G03-260201-122137-774,G03-260201-122137-774.bmp,G03,2026-02-01T12:21:37,2026-02-01,G03_2026-02-01,774,train,normal,,1025,1281,1,844fc62c96b352a43a1e287b9581aa7324d16d0b13484345ea5f6750eda8cf84,,
1.0,G03-260201-122144-775,G03-260201-122144-775.bmp,G03,2026-02-01T12:21:44,2026-02-01,G03_2026-02-01,775,train,normal,,1025,1281,1,7126d1ec48d4549a7074594788eee02fcdd2c38cdb07267cf933501bd1f5915f,,
1.0,G03-260201-122158-776,G03-260201-122158-776.bmp,G03,2026-02-01T12:21:58,2026-02-01,G03_2026-02-01,776,train,normal,,1025,1281,1,e32204669b1b3e00f7af55632b25760974c2677e93f4e64cfaf9738a5a0d766e,,
1.0,G03-260201-122204-777,G03-260201-122204-777.bmp,G03,2026-02-01T12:22:04,2026-02-01,G03_2026-02-01,777,train,normal,,1025,1281,1,8755972cafc065a834672c68d858812a47c9b2fb89ece3ce758b63d7e00e0979,,
1.0,G03-260201-122226-778,G03-260201-122226-778.bmp,G03,2026-02-01T12:22:26,2026-02-01,G03_2026-02-01,778,train,normal,,1025,1281,1,a8620f3c46117239dab6bc12068c636aa889ee22978ef9108dcf30c900293430,,
1.0,G03-260201-122233-779,G03-260201-122233-779.bmp,G03,2026-02-01T12:22:33,2026-02-01,G03_2026-02-01,779,train,normal,,1025,1281,1,901252db2f0a1f997f511e5f09770ecfa9f5c1726ea5e6c35eb812c2eed62328,,
1.0,G03-260201-122257-780,G03-260201-122257-780.bmp,G03,2026-02-01T12:22:57,2026-02-01,G03_2026-02-01,780,train,normal,,1025,1281,1,6d2ab1f26bd6f75677d45deab850a422db08bf6738bf5f572e281513afc8b679,,
1.0,G03-260201-122303-781,G03-260201-122303-781.bmp,G03,2026-02-01T12:23:03,2026-02-01,G03_2026-02-01,781,train,normal,,1025,1281,1,8df47280550958f0686175c345fd6bad293178b8d9a394be7c01b0d4e889cf79,,
1.0,G03-260201-122329-782,G03-260201-122329-782.bmp,G03,2026-02-01T12:23:29,2026-02-01,G03_2026-02-01,782,train,normal,,1025,1281,1,ace2bd28c3458505b9714b72790c58c99e1689eb04a4608813f58f02787888ee,,
1.0,G03-260201-122336-783,G03-260201-122336-783.bmp,G03,2026-02-01T12:23:36,2026-02-01,G03_2026-02-01,783,train,normal,,1025,1281,1,75eff3a239780ead683b55043ca2fbc3119b62c46ff1295e88b6275a96b6cc89,,
1.0,G03-260201-122358-784,G03-260201-122358-784.bmp,G03,2026-02-01T12:23:58,2026-02-01,G03_2026-02-01,784,train,normal,,1025,1281,1,e66b2b9be3ba1f4888125511e609954b28bac6ca41fd55484414fc6e11eb79fc,,
1.0,G03-260201-122405-785,G03-260201-122405-785.bmp,G03,2026-02-01T12:24:05,2026-02-01,G03_2026-02-01,785,train,normal,,1025,1281,1,7112c984570a56780b92d9d93729099a1125171e68dee9de9c090112400bb326,,
1.0,G03-260201-122428-786,G03-260201-122428-786.bmp,G03,2026-02-01T12:24:28,2026-02-01,G03_2026-02-01,786,train,normal,,1025,1281,1,4e29e614f078e93b568172e71d3acc16e88b88772644ecc0daa65dba5279b376,,
1.0,G03-260201-122434-787,G03-260201-122434-787.bmp,G03,2026-02-01T12:24:34,2026-02-01,G03_2026-02-01,787,train,normal,,1025,1281,1,32588138bf5bd2748079fca46b375252d0eea33a75dfa9d3051cedae72da410b,,
1.0,G03-260201-122459-788,G03-260201-122459-788.bmp,G03,2026-02-01T12:24:59,2026-02-01,G03_2026-02-01,788,train,normal,,1025,1281,1,739f9ba0151f796f621d09b8168983a9412da860d8182bf2e6e6ef5abd1b308b,,
1.0,G03-260201-122505-789,G03-260201-122505-789.bmp,G03,2026-02-01T12:25:05,2026-02-01,G03_2026-02-01,789,train,normal,,1025,1281,1,f532a1e1300e2fc20f5325544f57cd124fce0cb929db80f69f771998250be75e,,
1.0,G03-260201-122535-790,G03-260201-122535-790.bmp,G03,2026-02-01T12:25:35,2026-02-01,G03_2026-02-01,790,train,normal,,1025,1281,1,15918ef614f244c9658ccb3d1add72ed9f6a58def1915ff526b2e37fa194254e,,
1.0,G03-260201-122541-791,G03-260201-122541-791.bmp,G03,2026-02-01T12:25:41,2026-02-01,G03_2026-02-01,791,train,normal,,1025,1281,1,aeabe75fd6c25c57046058369b2dc5d5315b941c83e226ee25f21a86900651db,,
1.0,G03-260201-122547-792,G03-260201-122547-792.bmp,G03,2026-02-01T12:25:47,2026-02-01,G03_2026-02-01,792,train,normal,,1025,1281,1,29c0c50d9c400e8e69677e3424f69280a8b8d6f1f9aa5d998c449be2ce34fa2c,,
