schema_version,sample_id,source_relpath,camera_angle,captured_at_local,capture_date,session_id,sequence_no,split,label,defect_type,width,height,channels,source_sha256,quality_flags,notes
1.0,G01-260201-120327-703,G01-260201-120327-703.bmp,G01,2026-02-01T12:03:27,2026-02-01,G01_2026-02-01,703,train,normal,,1025,1281,1,e0f5594c938c1c50ea8ec29c95887e658fc9ffb67d3e56ca4944a3cc4d90d8dd,,
1.0,G01-260201-120351-704,G01-260201-120351-704.bmp,G01,2026-02-01T12:03:51,2026-02-01,G01_2026-02-01,704,train,normal,,1025,1281,1,32df5ed5a49cd84fcc7a071bc5d01fc4b55880fdbb22c61e10161d042d8ab5f0,,
1.0,G01-260201-120357-705,G01-260201-120357-705.bmp,G01,2026-02-01T12:03:57,2026-02-01,G01_2026-02-01,705,train,normal,,1025,1281,1,13e0c7855a021e9ac86b6fd5eae8a18e6210328c3a125a5c36a597caf8b2adc1,,
1.0,G01-260201-120422-706,G01-260201-120422-706.bmp,G01,2026-02-01T12:04:22,2026-02-01,G01_2026-02-01,706,train,normal,,1025,1281,1,6f53fe551bea85efce3ced67cac3510dc85ac78570e8f4233dfb34c1a697eb92,,
1.0,G01-260201-120428-707,G01-260201-120428-707.bmp,G01,2026-02-01T12:04:28,2026-02-01,G01_2026-02-01,707,train,normal,,1025,1281,1,970ca74bee6d62dd7087056e9b97e91308087525c7ec11c6c6060d3e4ef1ffe3,,
1.0,G01-260201-120452-708,G01-260201-120452-708.bmp,G01,2026-02-01T12:04:52,2026-02-01,G01_2026-02-01,708,train,normal,,1025,1281,1,de32a0ea45ccd54b276a5cd1d5a7571bb6688e31e2d5b03cba8654fb65ca94f9,,
1.0,G01-260201-120458-709,G01-260201-120458-709.bmp,G01,2026-02-01T12:04:58,2026-02-01,G01_2026-02-01,709,train,normal,,1025,1281,1,55fbf391e094acbffc9198483c7842d3d65b8489140f9675c71f816d6d96b1ed,,
1.0,G01-260201-120522-710,G01-260201-120522-710.bmp,G01,2026-02-01T12:05:22,2026-02-01,G01_2026-02-01,710,train,normal,,1025,1281,1,b91105204db49c6f9031770c797f623cb2d16cdbc84c089ebb27f29779705b8b,,
1.0,G01-260201-120528-711,G01-260201-120528-711.bmp,G01,2026-02-01T12:05:28,2026-02-01,G01_2026-02-01,711,train,normal,,1025,1281,1,a239d1c20fe91ade988fafa1c9df3adbee48b652fbed43a9387e10e27783fa92,,
1.0,G01-260201-120551-712,G01-260201-120551-712.bmp,G01,2026-02-01T12:05:51,2026-02-01,G01_2026-02-01,712,train,normal,,1025,1281,1,e52ce93e5893be10ea5d8f620ab34c6ca05143a54dd97bc0e70524bc3cddb59e,,
1.0,G01-260201-120558-713,G01-260201-120558-713.bmp,G01,2026-02-01T12:05:58,2026-02-01,G01_2026-02-01,713,train,normal,,1025,1281,1,22e4d3b09dfd131d7cef124edbfeee07c01df7792a062d28c365fffb6f1bcfdb,,
1.0,G01-260201-120623-714,G01-260201-120623-714.bmp,G01,2026-02-01T12:06:23,2026-02-01,G01_2026-02-01,714,train,normal,,1025,1281,1,5c878c249c4a06f852f99b087694fdef8f8e385402a02b3a0831951a2717e215,,
1.0,G01-260201-120629-715,G01-260201-120629-715.bmp,G01,2026-02-01T12:06:29,2026-02-01,G01_2026-02-01,715,train,normal,,1025,1281,1,76642b3c89079910cbc22d8883607e43b634432bbadaaf655173753f50bd6431,,
1.0,G01-260201-120652-716,G01-260201-120652-716.bmp,G01,2026-02-01T12:06:52,2026-02-01,G01_2026-02-01,716,train,normal,,1025,1281,1,85f59b02ffbb9e276f70335fa745c710319ed692c7daf2cf6e26b931d69a4141,,
1.0,G01-260201-120659-717,G01-260201-120659-717.bmp,G01,2026-02-01T12:06:59,2026-02-01,G01_2026-02-01,717,train,normal,,1025,1281,1,e2e1007a5c0a2518be15ae722761b7b59d1ac21e9ac0c7a8135fa349e5e1812c,,
1.0,G01-260201-120723-718,G01-260201-120723-718.bmp,G01,2026-02-01T12:07:23,2026-02-01,G01_2026-02-01,718,train,normal,,1025,1281,1,edbfbbc129a975d40d5af98a53fda54ed9ef20713c6b3018bf2819c84a3cf463,,
1.0,G01-260201-120729-719,G01-260201-120729-719.bmp,G01,2026-02-01T12:07:29,2026-02-01,G01_2026-02-01,719,train,normal,,1025,1281,1,b5969be6a1c4227f64653579ad6ef3dd69c19f4ef41dcbaeb4ac5b0746dae324,,
1.0,G01-260201-120752-720,G01-260201-120752-720.bmp,G01,2026-02-01T12:07:52,2026-02-01,G01_2026-02-01,720,train,normal,,1025,1281,1,776ed899584a4a8923eadd80dffac092d90cc904bd7cd8c81419cbf971c61e4b,,
1.0,G01-260201-120759-721,G01-260201-120759-721.bmp,G01,2026-02-01T12:07:59,2026-02-01,G01_2026-02-01,721,train,normal,,1025,1281,1,1c231e252ab9386d88bde75a184d68371bdb63afeb158a5d1f4629b88c42ac23,,
1.0,G01-260201-120823-722,G01-260201-120823-722.bmp,G01,2026-02-01T12:08:23,2026-02-01,G01_2026-02-01,722,train,normal,,1025,1281,1,ee68d3e1d921eaff5e90a0dc4a4f8611d46b29b4956a50aad9f1818af915d0b8,,
1.0,G01-260201-120829-723,G01-260201-120829-723.bmp,G01,2026-02-01T12:08:29,2026-02-01,G01_2026-02-01,723,train,normal,,1025,1281,1,558c4afb12a0b2c3a0f1fa2a4adcce068b04c80e561b489217a3c3241e670478,,
1.0,G01-260201-120852-724,G01-260201-120852-724.bmp,G01,2026-02-01T12:08:52,2026-02-01,G01_2026-02-01,724,train,normal,,1025,1281,1,c1fefe91c2475054f4cc488b8454e9ad75e31d5004cadc516fdac6fe0989f4b6,,
1.0,G01-260201-120859-725,G01-260201-120859-725.bmp,G01,2026-02-01T12:08:59,2026-02-01,G01_2026-02-01,725,train,normal,,1025,1281,1,d8e7c57d45057aff177e901b322541f8ec7f690d93bd1419507758dbaa684375,,
1.0,G01-260201-120922-726,G01-260201-120922-726.bmp,G01,2026-02-01T12:09:22,2026-02-01,G01_2026-02-01,726,train,normal,,1025,1281,1,ffd77a5ba9df27dfbbe963e65d81b9bdab0ac25396c1e18409b8e2433cd3b1bd,,
1.0,G01-260201-120930-727,G01-260201-120930-727.bmp,G01,2026-02-01T12:09:30,2026-02-01,G01_2026-02-01,727,train,normal,,1025,1281,1,1434d65df1a243f595db0c5bd67b319c92e34ab1e362d20b944ee8e9a1a87887,,
1.0,G01-260201-120954-728,G01-260201-120954-728.bmp,G01,2026-02-01T12:09:54,2026-02-01,G01_2026-02-01,728,train,normal,,1025,1281,1,9039150a8199ffecbc36759b2a8c31e618b1111ede693dae9c5595bb9461831c,,
1.0,G01-260201-121000-729,G01-260201-121000-729.bmp,G01,2026-02-01T12:10:00,2026-02-01,G01_2026-02-01,729,train,normal,,1025,1281,1,47e11c65b4a01cd32d8d7de8a203101b6346d7c5721b0c9a4cdb2d3b18ff51fb,,
1.0,G01-260201-121023-730,G01-260201-121023-730.bmp,G01,2026-02-01T12:10:23,2026-02-01,G01_2026-02-01,730,train,normal,,1025,1281,1,398e834cc6a90887510a91b861f201ba11dcbb2edacd2f76bf019f3ab80813c6,,
1.0,G01-260201-121029-731,G01-260201-121029-731.bmp,G01,2026-02-01T12:10:29,2026-02-01,G01_2026-02-01,731,train,normal,,1025,1281,1,8b2de1e6213f682ca1bd2aadd6d4650ee16b2178dfa83f1a4c23817b731b4f95,,
1.0,G01-260201-121053-732,G01-260201-121053-732.bmp,G01,2026-02-01T12:10:53,2026-02-01,G01_2026-02-01,732,train,normal,,1025,1281,1,0382ab2ef4caf28d615b07cfb5e430cb178624505cc54b7b33959fb10949be71,,
1.0,G01-260201-121059-733,G01-260201-121059-733.bmp,G01,2026-02-01T12:10:59,2026-02-01,G01_2026-02-01,733,train,normal,,1025,1281,1,8cf762eef026a0e12c0a1e591db0bc3d7c2a55f9cf897b0e55eed697fe891c90,,
1.0,G01-260201-121122-734,G01-260201-121122-734.bmp,G01,2026-02-01T12:11:22,2026-02-01,G01_2026-02-01,734,train,normal,,1025,1281,1,458cb538c25b2fd1df41a0d404e61925fbd91dbaa7a4414c593c87724d813232,,
1.0,G01-260201-121129-735,G01-260201-121129-735.bmp,G01,2026-02-01T12:11:29,2026-02-01,G01_2026-02-01,735,train,normal,,1025,1281,1,2a24a80be36f647fd4c2341886de8f8df255d8cfd9008338d8afa2a56b43b1a7,,
1.0,G01-260201-121153-736,G01-260201-121153-736.bmp,G01,2026-02-01T12:11:53,2026-02-01,G01_2026-02-01,736,train,normal,,1025,1281,1,60738d9c19c9b799f8263bdb8595b216684ac14ce57e2ebccddbb54d873b68ab,,
1.0,G01-260201-121200-737,G01-260201-121200-737.bmp,G01,2026-02-01T12:12:00,2026-02-01,G01_2026-02-01,737,train,normal,,1025,1281,1,9650a0e99d23c009eac7b38dbde0741341a246b6133d30ea56b22a9765e725d5,,
1.0,G01-260201-121225-738,G01-260201-121225-738.bmp,G01,2026-02-01T12:12:25,2026-02-01,G01_2026-02-01,738,train,normal,,1025,1281,1,8ef6933569fc9aec5c60ee27016ac25260a10ec235073f504d78907c4b650016,,
1.0,G01-260201-121231-739,G01-260201-121231-739.bmp,G01,2026-02-01T12:12:31,2026-02-01,G01_2026-02-01,739,train,normal,,1025,1281,1,08669622717e07a0252faca78d4d2ff49c2ea18d0e74a56391a7592ee2eebe50,,
1.0,G01-260201-121255-740,G01-260201-121255-740.bmp,G01,2026-02-01T12:12:55,2026-02-01,G01_2026-02-01,740,train,normal,,1025,1281,1,9a1743c65ca464ed389fabb67cf21af3367b058ef5a3bf29a0151fd4e097de29,,
1.0,G01-260201-121301-741,G01-260201-121301-741.bmp,G01,2026-02-01T12:13:01,2026-02-01,G01_2026-02-01,741,train,normal,,1025,1281,1,6d9fc84e8ae056242c56c7af4b1f719d0090895c82f3d3d3eadd2f8507c320bf,,
1.0,G01-260201-121324-742,G01-260201-121324-742.bmp,G01,2026-02-01T12:13:24,2026-02-01,G01_2026-02-01,742,train,normal,,1025,1281,1,8d27865c599fdb99e452cd8b8bb7a6fc28477be7be72c6e96438b3cd8cf8f31a,,
1.0,G01-260201-121330-743,G01-260201-121330-743.bmp,G01,2026-02-01T12:13:30,2026-02-01,G01_2026-02-01,743,train,normal,,1025,1281,1,08791c9b15b90e4d4d9b92880ef6d751df0080eed8c7b47330bc31dd61c1ed08,,
1.0,G01-260201-121354-744,G01-260201-121354-744.bmp,G01,2026-02-01T12:13:54,2026-02-01,G01_2026-02-01,744,train,normal,,1025,1281,1,a67cf10103c04ac384bffa0ce285cba3d84cbec784380baee75b0e2669b66f72,,
1.0,G01-260201-121400-745,G01-260201-121400-745.bmp,G01,2026-02-01T12:14:00,2026-02-01,G01_2026-02-01,745,train,normal,,1025,1281,1,6e929766e97ec482d0a9ad0e0bf8b26eb6291f8f86f72e7aa26a26f2830b36aa,,
1.0,G01-260201-121425-746,G01-260201-121425-746.bmp,G01,2026-02-01T12:14:25,2026-02-01,G01_2026-02-01,746,train,normal,,1025,1281,1,cf7f8d2389396fb93a8b03bd52ea545710e500400fdc92572c1a2330b1376aae,,
1.0,G01-260201-121431-747,G01-260201-121431-747.bmp,G01,2026-02-01T12:14:31,2026-02-01,G01_2026-02-01,747,train,normal,,1025,1281,1,37bb4317db08c28e916098030fdc8c4613b6c3a3ec3370b71083e1686bd50826,,
1.0,G01-260201-121454-748,G01-260201-121454-748.bmp,G01,2026-02-01T12:14:54,2026-02-01,G01_2026-02-01,748,train,normal,,1025,1281,1,69dcacf67f6b660bf4265563d35f4d2b7aec53e728054ef0b5232dcd394633a5,,
1.0,G01-260201-121501-749,G01-260201-121501-749.bmp,G01,2026-02-01T12:15:01,2026-02-01,G01_2026-02-01,749,train,normal,,1025,1281,1,1e9799c39db86cf08a24e1eade8b72537b11d3ab2117a2fe73b3a0858e3d1bf3,,
1.0,G01-260201-121524-750,G01-260201-121524-750.bmp,G01,2026-02-01T12:15:24,2026-02-01,G01_2026-02-01,750,train,normal,,1025,1281,1,f7bd704761216e47cb5e2186b738c9eea51e28e6bd6fa27b7768a6e09f559659,,
1.0,G01-260201-121531-751,G01-260201-121531-751.bmp,G01,2026-02-01T12:15:31,2026-02-01,G01_2026-02-01,751,train,normal,,1025,1281,1,f3c4ea2c5edaff8a8a79a85785f34d0ab8c8db7f125cc052429d585af3186da4,,
1.0,G01-260201-121556-752,G01-260201-121556-752.bmp,G01,2026-02-01T12:15:56,2026-02-01,G01_2026-02-01,752,train,normal,,1025,1281,1,e1a3616f276f354db2e66927eb635e64619618315eecaa35e9693d76aaa1999b,,
1.0,G01-260201-121602-753,G01-260201-121602-753.bmp,G01,2026-02-01T12:16:02,2026-02-01,G01_2026-02-01,753,train,normal,,1025,1281,1,5d26e4cdf12c32df704bc2d0961ca14f8af27b248379b3101434632cbcc5b85e,,
1.0,G01-260201-121627-754,G01-260201-121627-754.bmp,G01,2026-02-01T12:16:27,2026-02-01,G01_2026-02-01,754,train,normal,,1025,1281,1,09ab10e6efd34eee0da6a0987c57dfd6013e3c57179d76340e3267fff14b6160,,
1.0,G01-260201-121633-755,G01-260201-121633-755.bmp,G01,2026-02-01T12:16:33,2026-02-01,G01_2026-02-01,755,train,normal,,1025,1281,1,ae578153cde7aed16417416153a793acf9d0818b4693e971b4c23da09931bd34,,
1.0,G01-260201-121655-756,G01-260201-121655-756.bmp,G01,2026-02-01T12:16:55,2026-02-01,G01_2026-02-01,756,train,normal,,1025,1281,1,ac74c9c6d1741b884db6f15ab781068fc5ae3e98616184b20c33ded702f1bb08,,
1.0,G01-260201-121701-757,G01-260201-121701-757.bmp,G01,2026-02-01T12:17:01,2026-02-01,G01_2026-02-01,757,train,normal,,1025,1281,1,30a67bc30772699f5040fcc3f8b40771299d0873f004596e0f261b34a4945093,,
1.0,G01-260201-121726-758,G01-260201-121726-758.bmp,G01,2026-02-01T12:17:26,2026-02-01,G01_2026-02-01,758,train,normal,,1025,1281,1,0248c11cd21cd9af800dbe8104f335b6b5a5d36ae074b85710624fa710b40ad3,,
1.0,G01-260201-121732-759,G01-260201-121732-759.bmp,G01,2026-02-01T12:17:32,2026-02-01,G01_2026-02-01,759,train,normal,,1025,1281,1,083a3cce5ac506380137cf9d6b3fd839d0c7455736b3ec5b53f26d65b3f7f065,,
1.0,G01-260201-121755-760,G01-260201-121755-760.bmp,G01,2026-02-01T12:17:55,2026-02-01,G01_2026-02-01,760,train,normal,,1025,1281,1,0e1fb90036efd46b086c89b67c7a57be13f6af0e4408d0b2faadef42a8958f47,,
1.0,G01-260201-121802-761,G01-260201-121802-761.bmp,G01,2026-02-01T12:18:02,2026-02-01,G01_2026-02-01,761,train,normal,,1025,1281,1,3886d12efb909cf951afa015877f4d6e97a8791078123043a14ffef8bcdb2a3f,,
1.0,G01-260201-121823-762,G01-260201-121823-762.bmp,G01,2026-02-01T12:18:23,2026-02-01,G01_2026-02-01,762,train,normal,,1025,1281,1,943d3b7b666b61dbf167e950a0880376ec3683efdf7d014ac17d02e67ae7fc66,,
1.0,G01-260201-121830-763,G01-260201-121830-763.bmp,G01,2026-02-01T12:18:30,2026-02-01,G01_2026-02-01,763,train,normal,,1025,1281,1,3d633f43b79296ade098a55e76011c7a9a9dc18a581d2643c585002afa527032,,
1.0,G01-260201-121857-764,G01-260201-121857-764.bmp,G01,2026-02-01T12:18:57,2026-02-01,G01_2026-02-01,764,train,normal,,1025,1281,1,730311f3c5a11897614513bc0cbda4f12a5d37d0694a4aa786bdac551b67bbb0,,
1.0,G01-260201-121903-765,G01-260201-121903-765.bmp,G01,2026-02-01T12:19:03,2026-02-01,G01_2026-02-01,765,train,normal,,1025,1281,1,256b653f255c9258bae2eca105ec9df805f17644b369dbd63f54b4e4f471abac,,
1.0,G01-260201-121926-766,G01-260201-121926-766.bmp,G01,2026-02-01T12:19:26,2026-02-01,G01_2026-02-01,766,train,normal,,1025,1281,1,ca2a1e9dfd274dd041d0ef64b524f68fbb6ea7188db856168e6f5ce5cb617a1f,,
1.0,G01-260201-121932-767,G01-260201-121932-767.bmp,G01,2026-02-01T12:19:32,2026-02-01,G01_2026-02-01,767,train,normal,,1025,1281,1,bd4b0b838f0704dd968fc599eeb9f727c401727c6531dd12615e97168b66a798,,
1.0,G01-260201-121956-768,G01-260201-121956-768.bmp,G01,2026-02-01T12:19:56,2026-02-01,G01_2026-02-01,768,train,normal,,1025,1281,1,8d6abf6bf752b0146780e657251b0285dd302b90891c4cb48458199f96c74e73,,
1.0,G01-260201-122002-769,G01-260201-122002-769.bmp,G01,2026-02-01T12:20:02,2026-02-01,G01_2026-02-01,769,train,normal,,1025,1281,1,e51ff4134228798f366505debbd2c3bf5bc5105d10d0d48e3731f41eabdfac62,,
1.0,G01-260201-122026-770,G01-260201-122026-770.bmp,G01,2026-02-01T12:20:26,2026-02-01,G01_2026-02-01,770,train,normal,,1025,1281,1,a390c7a60d8d4dd0515e9b8a24d72acbdbb9fb1be580483e40e65c2ec79a2bc5,,
1.0,G01-260201-122033-771,G01-260201-122033-771.bmp,G01,2026-02-01T12:20:33,2026-02-01,G01_2026-02-01,771,train,normal,,1025,1281,1,d62489ebf5c9e81a4dd6c15e8df2b4d97045f738d56dbb8d18afde78424786c9,,
1.0,G01-260201-122051-772,G01-260201-122051-772.bmp,G01,2026-02-01T12:20:51,2026-02-01,G01_2026-02-01,772,train,normal,,1025,1281,1,032386ea54b8e8d89c41805e0a299a0c6427ba00dc45b2ef6103e64c79cf1c49,,
1.0,G01-260201-122131-773,G01-260201-122131-773.bmp,G01,2026-02-01T12:21:31,2026-02-01,G01_2026-02-01,773,train,normal,,1025,1281,1,67fdfa4b9c3df7a48e9e1552dfa60a71ac26247a0cc594f93a9d1a1cad542be7,,
1.0,G01-260201-122137-774,G01-260201-122137-774.bmp,G01,2026-02-01T12:21:37,2026-02-01,G01_2026-02-01,774,train,normal,,1025,1281,1,d9df28780a02ea3f355ae8be15e4a1948b48c820ed8746091e0f12fa1879dc65,,
1.0,G01-260201-122144-775,G01-260201-122144-775.bmp,G01,2026-02-01T12:21:44,2026-02-01,G01_2026-02-01,775,train,normal,,1025,1281,1,b27fc34c1d499d210e7239b9cbd62e732158310c82c90d2f66800525472397da,,
1.0,G01-260201-122158-776,G01-260201-122158-776.bmp,G01,2026-02-01T12:21:58,2026-02-01,G01_2026-02-01,776,train,normal,,1025,1281,1,9cadfa1887acf6035940d93d0bac34a3f082c539cab08fe407def5572977d8dc,,
1.0,G01-260201-122204-777,G01-260201-122204-777.bmp,G01,2026-02-01T12:22:04,2026-02-01,G01_2026-02-01,777,train,normal,,1025,1281,1,7e18b95c35f40e1ec41528776cbe14476e1a6e92592056c455827e3e5b2f0195,,
1.0,G01-260201-122226-778,G01-260201-122226-778.bmp,G01,2026-02-01T12:22:26,2026-02-01,G01_2026-02-01,778,train,normal,,1025,1281,1,b0e268fbd2de2b75118da75a8d64a279db37d0eb4d106a792ab8dadf34658120,,
1.0,G01-260201-122233-779,G01-260201-122233-779.bmp,G01,2026-02-01T12:22:33,2026-02-01,G01_2026-02-01,779,train,normal,,1025,1281,1,3e417df253a721ad7c8176dec5a66cdd2c323bb480850de8809fa3f6084ba9b9,,
1.0,G01-260201-122257-780,G01-260201-122257-780.bmp,G01,2026-02-01T12:22:57,2026-02-01,G01_2026-02-01,780,train,normal,,1025,1281,1,3d5a0b0c8d4cb24fdac8f850f198ff1573a9e35a8f49c12ff386134acc93da5f,,
1.0,G01-260201-122303-781,G01-260201-122303-781.bmp,G01,2026-02-01T12:23:03,2026-02-01,G01_2026-02-01,781,train,normal,,1025,1281,1,8187794d1739c7d736df7ed365d84a1bad38c6a1aad7a8ddc38129c20724bb34,,
1.0,G01-260201-122329-782,G01-260201-122329-782.bmp,G01,2026-02-01T12:23:29,2026-02-01,G01_2026-02-01,782,train,normal,,1025,1281,1,0707b8bf0bf01c1e8112978b960b8f0dd0eac827a1da50a63b6bbeae0d61abeb,,
1.0,G01-260201-122336-783,G01-260201-122336-783.bmp,G01,2026-02-01T12:23:36,2026-02-01,G01_2026-02-01,783,train,normal,,1025,1281,1,9bc1dafd6b6a156b95233fada05a5ce456fe6d753ea8da7b98e2eb28b58260c0,,
1.0,G01-260201-122358-784,G01-260201-122358-784.bmp,G01,2026-02-01T12:23:58,2026-02-01,G01_2026-02-01,784,train,normal,,1025,1281,1,dfa225b2843618bf7c5264c4028edd7072fad410c8ae044aae8ad8c59a8e3a80,,
1.0,G01-260201-122405-785,G01-260201-122405-785.bmp,G01,2026-02-01T12:24:05,2026-02-01,G01_2026-02-01,785,train,normal,,1025,1281,1,b56ef1c0a123dcb6fbc09fc873a01c8de8cbe084294d65c90aea77ff1495686c,,
1.0,G01-260201-122428-786,G01-260201-122428-786.bmp,G01,2026-02-01T12:24:28,2026-02-01,G01_2026-02-01,786,train,normal,,1025,1281,1,94b1a45f9346a910b545ffc77cc4b0ebe257bd0e0ba498b9e1ff0b9a7b5e170c,,
1.0,G01-260201-122434-787,G01-260201-122434-787.bmp,G01,2026-02-01T12:24:34,2026-02-01,G01_2026-02-01,787,train,normal,,1025,1281,1,7d9ccbaf4144ef5e16fd2834cee2225d7e937431cf82abefcd01e0623eb0a3b4,,
1.0,G01-260201-122459-788,G01-260201-122459-788.bmp,G01,2026-02-01T12:24:59,2026-02-01,G01_2026-02-01,788,train,normal,,1025,1281,1,c705ad5a68fefb58e148c3a4ee614893ee425978d9ae660a41a2668f68056b40,,
1.0,G01-260201-122505-789,G01-260201-122505-789.bmp,G01,2026-02-01T12:25:05,2026-02-01,G01_2026-02-01,789,train,normal,,1025,1281,1,6958470e29843c97ab3d764ca48c211c5fc620ca254140f4eaaa3102c3327e7b,,
1.0,G01-260201-122535-790,G01-260201-122535-790.bmp,G01,2026-02-01T12:25:35,2026-02-01,G01_2026-02-01,790,train,normal,,1025,1281,1,b4629c698b3c5dda2acc561eea38f2ceaec2f9692d48f279b04fae08e9a6a8f3,,
1.0,G01-260201-122541-791,G01-260201-122541-791.bmp,G01,2026-02-01T12:25:41,2026-02-01,G01_2026-02-01,791,train,normal,,1025,1281,1,2668b4f69cd91464d7e31514f51255cca2293e12cd439d6408696056ead49d90,,
